asv	FEzW4zC11	FEzW0zC7	FEzW4zF8	FEzW4zF5	FEzW2zC6	FEzW0zF11	FEzW2zF4	FEzW2zC8	FEzW4zC1	FEzW4zC6	FEzW2zF2	FEzW0zF7	FEzW2zC10	FEzW0zF5	FEzW6zC4	FEzW0zF6	FEzW4zF1	FEzW6zC3	FEzW6zF8	FEzW0zC9	FEzW4zC10	FEzW0zF1	FEzW2zF7	FEzW4zC2	FEzW4zF3	FEzW6zF5	FEzW2zF8	FEzW6zF2	FEzW6zC6	FEzW2zF6	FEzW0zF2	FEzW2zC2	FEzW6zF9	FEzW4zC3	FEzW0zF3	FEzW4zF9	FEzW6zF6	FEzW2zC9	FEzW6zC2	FEzW0zF9	FEzW2zC4	FEzW0zC2	FEzW4zC9	FEzW6zC10	FEzW0zC1	FEzW4zF4	FEzW6zF3	FEzW2zC3	FEzW4zF7	FEzW0zC6	FEzW6zF11	FEzW0zF4	FEzW2zF11	FEzW4zC4	FEzW0zC10	FEzW6zC7	FEzW6zF7	FEzW6zC5	FEzW6zF1	FEzW2zC5	FEzW0zC4	FEzW0zC5	FEzW6zC9	FEzW6zC1	FEzW2zF1	FEzW2zC11	FEzW2zF9	FEzW2zF5	FEzW2zF3	FEzW2zC1	FEzW2zC7	FEzW4zF2	FEzW4zC7	FEzW6zF4	FEzW4zC5	FEzW0zC8	FEzW4zC8	FEzW4zF6	FEzW0zC11	FEzW6zC11	FEzW6zC8
b31270fd9d54d3db3d41971a14643d35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
b8f8cb6381a7f46f94c96b1ca99d8d04	0.0	0.0	0.0	0.0	3.0	0.0	12.0	0.0	5.0	2.0	1.0	0.0	12.0	0.0	4.0	0.0	0.0	2.0	0.0	37.0	0.0	0.0	99.0	2.0	9.0	1.0	0.0	0.0	3.0	5.0	8.0	6.0	0.0	13.0	0.0	0.0	0.0	13.0	2.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	11.0	4.0	0.0	0.0	0.0	39.0	0.0	39.0	0.0	6.0	0.0	0.0	14.0	5.0	0.0	3.0	0.0	0.0	0.0	19.0	64.0	1.0	24.0	28.0	0.0	0.0	65.0	0.0	63.0	0.0	0.0	0.0	57.0
7555d987c6923a99c9a0f81ccb99c1e0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	9.0	11.0	0.0	0.0	0.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	17.0	3.0	22.0	7.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a8c87d0d16f1b8dfd09439c1eaff376	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
e72ce41f91a41be35b36a8dffa10c181	0.0	0.0	0.0	19.0	0.0	4.0	0.0	15.0	0.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	6.0	0.0	0.0	17.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	13.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	22.0	0.0	14.0	24.0	0.0	0.0	0.0	0.0	2.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
b1d95fa76884c570d881fcfcc4495dbc	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	32.0	4.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0	0.0	4.0	28.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
0b1a374e62001b84bd3abe6d463111c2	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
2193123d07097780d2ea7025d4cc8540	0.0	0.0	0.0	14.0	0.0	0.0	0.0	21.0	49.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	23.0	0.0	2.0	0.0	4.0	0.0	0.0	70.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	12.0	36.0	0.0	0.0	27.0	0.0	20.0	34.0	0.0	3.0	0.0	88.0	0.0	0.0	36.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	25.0	0.0	23.0	0.0	68.0	20.0	0.0	0.0	0.0	4.0	307.0	3.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0
ddbf7efa4fd09512344b2a51a11fbc5d	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
c60f6c1035fba05bdc0427dff4d63d6d	0.0	0.0	0.0	12.0	0.0	0.0	2.0	0.0	3.0	7.0	0.0	0.0	5.0	26.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	1.0	16.0	15.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	3.0	9.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	4.0	0.0	11.0	0.0	2.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	17.0	0.0	0.0	4.0	5.0	7.0	11.0	6.0	6.0	0.0	3.0	0.0	0.0	0.0	1.0	15.0	0.0
101d325b12f69c6a1b9807d8bff33516	0.0	0.0	0.0	9.0	16.0	15.0	0.0	7.0	18.0	13.0	0.0	1.0	6.0	7.0	0.0	6.0	9.0	5.0	0.0	11.0	5.0	7.0	0.0	0.0	6.0	7.0	9.0	11.0	17.0	3.0	1.0	5.0	2.0	0.0	0.0	5.0	2.0	3.0	3.0	10.0	0.0	0.0	0.0	4.0	6.0	17.0	0.0	3.0	0.0	15.0	0.0	13.0	0.0	2.0	8.0	11.0	6.0	2.0	4.0	8.0	7.0	0.0	10.0	4.0	6.0	13.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	25.0	5.0	20.0	0.0	0.0	62.0	4.0	9.0
d2c94c7eb55762497e8eeaa791c8680a	0.0	0.0	0.0	9.0	25.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	8.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	18.0	4.0	0.0	0.0	10.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
bd619030aa86834fd429abe733ee79e8	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	16.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	12.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	13.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	53.0	0.0	0.0	0.0	0.0	4.0	0.0	16.0	20.0	0.0	7.0	9.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	100.0	2.0	0.0	0.0
befcb1de4e7fa516ccdb1243e8108c0c	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
8f138f279682663f0c47624684b9f1cd	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
7adbcea02dfb04cd5c72f8cd467899aa	0.0	0.0	0.0	7.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	2.0	0.0	3.0	0.0
62a37bf51098873dbce66c4506ee6ca4	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0
aab3ae21761ad2bd9c6efb5e2c289f76	0.0	0.0	0.0	6.0	0.0	0.0	4.0	6.0	3.0	0.0	0.0	0.0	37.0	0.0	0.0	2.0	0.0	0.0	0.0	52.0	26.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	14.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	13.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	5.0	40.0	0.0	22.0	0.0	0.0	0.0	0.0	20.0	0.0	2.0	0.0	8.0	0.0	0.0	28.0	16.0	0.0	0.0	0.0	0.0	0.0	6.0	85.0	7.0	0.0	31.0	4.0	0.0	0.0
21dc0decabda80221569f8c3c1029c6f	0.0	0.0	0.0	6.0	0.0	17.0	12.0	0.0	0.0	0.0	3.0	11.0	4.0	5.0	0.0	8.0	3.0	0.0	2.0	48.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	9.0	15.0	2.0	12.0	0.0	23.0	0.0	3.0	5.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	4.0	0.0	0.0	0.0	3.0	16.0	15.0	3.0	0.0	0.0	8.0	0.0	16.0	8.0	0.0	0.0	3.0	0.0	18.0	9.0	0.0	0.0	0.0	8.0	10.0	0.0	0.0
1803ed325f9b977ac052160af522fb30	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
bd0dfd78496d871306484230225c9cd2	0.0	0.0	0.0	5.0	0.0	4.0	2.0	3.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	3.0	2.0	0.0	0.0	2.0	3.0	3.0	3.0	0.0	0.0	3.0	0.0	7.0	3.0	0.0	4.0	0.0	0.0	0.0	7.0	12.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	6.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	7.0	4.0	4.0	3.0	0.0	0.0	9.0	0.0	5.0	5.0	0.0	0.0	3.0	0.0	9.0	2.0	2.0	5.0	0.0	0.0	4.0	3.0	0.0
61c0022b118e323e200cef3863324275	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0	1.0	0.0	1.0	0.0	0.0	26.0	0.0	80.0	0.0	16.0	0.0	0.0	10.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	44.0	27.0	2.0	11.0	0.0	0.0	84.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	9.0	40.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
a236bc64cea67c284e2ead5d73b0bec4	0.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	2.0	0.0	5.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
e4babd165d882ec86563e7161eced6c9	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
c939d657cd67ff75dd08a9f5f3a7a188	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	33.0	0.0	0.0
d91f392cb4bd9010004eaba26b9f26f8	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
399a5800f2611e6a6708ce92c2505a47	0.0	0.0	0.0	4.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	2.0	0.0	0.0	7.0	0.0	3.0
653c97363528d55aeba604732e9c3de6	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b13711b21cd78fce473a022e61e25e59	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b99a4818604fa918879d6c0ab1b7664b	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
be10620fa138531c8455289fac0b2f3d	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a3455ed8f58358f02dd160daad5e7f4e	0.0	0.0	0.0	3.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	3.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	4.0	5.0	7.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0
156971abcecbff50caeb8c449e4d37ca	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26a9f41e020092faa24c6118c04682ef	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58b6d36b5f1bee8c0c263c60403160a8	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
78b85971f026ec9140efc6b19db8310b	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8778516c6fde492457d4b0f081f186f5	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	8.0	0.0	0.0	34.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	2.0	0.0	0.0	33.0	0.0	0.0	0.0	57.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4dc902fe5c9725aab30aca03c2813e6	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
